sample_id,Lead_(ppb),parcel_id,Date_Submitted,google_add,Latitude,Longitude,Owner_Type,Land_Value,Land_Improvements_Value,Residential_Building_Value,Residential_Building_Style,Commercial_Building_Value,Building_Storeys,Parcel_Acres,Rental,Use_Type,Prop_Class,Year_Built,USPS_Vacancy,Zoning,Future_Landuse,DRAFT_Zone,Housing_Condition_2012,Housing_Condition_2014,Commercial_Condition_2013,Hydrant_Type,Ward,PRECINCT,CENTRACT,CENBLOCK,SL_Type,SL_Type2,SL_Lead,Homestead,Homestead_Percent,HomeSEV
sample_008915,28.0,parcel_009125,2016-01-26 13:46:34,"435 Lafayette St, Flint, MI 48503, USA",43.022216,-83.663945,Private,22902,0,104161,ONE STORY,0.0,0,0.157,No,Residential,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,7,45,003000,1,1,0,0,Yes,100.0,14200
sample_015322,4.0,parcel_003143,2016-02-23 13:09:36,"703 Algonquin Ave, Flint, MI 48507, USA",42.9910179,-83.6616449,Private,2984,0,37572,ONE STORY,0.0,0,0.23,No,Residential,RI,1953,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Other,9,60,003300,2,5,0,1,Yes,100.0,20300
sample_001417,3.0,parcel_009029,2016-02-05 13:07:22,"2513 Pennsylvania Ave, Flint, MI 48506, USA",43.029814,-83.657293,Private,820,0,31324,ONE STORY,0.0,0,0.096,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,A.D.,4,24,002600,5,11,0,0,Yes,100.0,0
sample_016789,52.0,parcel_000414,2016-02-28 11:31:26,"3220 Beechwood Ave, Flint, MI 48506, USA",43.038703,-83.646811,Private,3588,0,40122,ONE STORY,0.0,0,0.117,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,4,25,002700,1,1,0,0,Yes,100.0,8300
sample_009257,15.0,parcel_006217,2016-01-31 12:37:19,"2401 Davison Rd, Flint, MI 48506, USA",43.033265,-83.659874,Private,3967,3497,0,,98699.99836,1,0.112,No,Commercial,CI,0,Y,D-3,Green Neighborhood,GN-1, , ,Good,Other,4,23,002300,1,5,0,1,No,0.0,0
sample_003562,3.0,parcel_000379,2016-01-21 13:42:22,"2025 Hills St, Flint, MI 48503, USA",43.017109,-83.662948,Private,17877,340,118082,CAPECOD,0.0,0,0.115,No,Residential,RI,1936,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,7,45,003000,3,0,0,0,Yes,100.0,18700
sample_008083,175.0,parcel_001089,2016-02-22 12:06:12,"3818 Donnelly St, Flint, MI 48504, USA",43.049647,-83.716118,Private,850,0,23968,CAPECOD,0.0,0,0.115,No,Residential,RI,1950,N,A2,Green Neighborhood,GN-1,Good,Good, ,T.C.,2,16,000700,3,1,0,0,Yes,100.0,12400
sample_001602,9.0,parcel_010186,2016-02-19 12:42:10,"428 Crapo St, Flint, MI 48503, USA",43.02084,-83.680185,Private,2850,0,33884,TWO STORY,0.0,0,0.184,No,Residential,RI,1912,Y,B,Mixed Residential,MR-1,Good,Fair, ,Dar,7,42,002900,1,11,0,0,Yes,100.0,23300
sample_011635,14.0,parcel_010186,2016-02-04 13:14:41,"428 Crapo St, Flint, MI 48503, USA",43.02084,-83.680185,Private,2850,0,33884,TWO STORY,0.0,0,0.184,No,Residential,RI,1912,Y,B,Mixed Residential,MR-1,Good,Fair, ,Dar,7,42,002900,1,11,0,0,Yes,100.0,23300
sample_012257,18.0,parcel_010186,2015-11-24 15:03:48,"428 Crapo St, Flint, MI 48503, USA",43.02084,-83.680185,Private,2850,0,33884,TWO STORY,0.0,0,0.184,No,Residential,RI,1912,Y,B,Mixed Residential,MR-1,Good,Fair, ,Dar,7,42,002900,1,11,0,0,Yes,100.0,23300
sample_003622,3.0,parcel_002503,2016-01-21 16:00:51,"6505 Oxley Dr, Flint, MI 48504, USA",43.070616,-83.729346,Private,2500,0,27392,ONE STORY,0.0,0,0.115,No,Residential,RI,1962,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,T.C.,1,1,000100,1,1,0,0,Yes,100.0,14900
sample_017320,5.0,parcel_003484,2016-02-05 13:33:00,"1010 Carson Ct, Flint, MI 48503, USA",43.025808,-83.68794,Private,0,0,0,,0.0,0,0.0,No,Commercial,CI,0,N,C-1,Green Innovation,GI-1, , ,Good,Other,5,29,013600,1,0,0,0,No,0.0,0
sample_003464,3.0,parcel_003673,2016-02-19 12:25:34,"2040 Monteith St, Flint, MI 48504, USA",43.015579,-83.7181559,Private,9670,0,77533,TWO STORY,0.0,0,0.107,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,39,001600,3,11,0,0,Yes,100.0,13200
sample_016354,4.0,parcel_003673,2016-01-21 13:34:27,"2040 Monteith St, Flint, MI 48504, USA",43.015579,-83.7181559,Private,9670,0,77533,TWO STORY,0.0,0,0.107,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,39,001600,3,11,0,0,Yes,100.0,13200
sample_011964,16.0,parcel_003673,2016-02-19 12:25:41,"2040 Monteith St, Flint, MI 48504, USA",43.015579,-83.7181559,Private,9670,0,77533,TWO STORY,0.0,0,0.107,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,39,001600,3,11,0,0,Yes,100.0,13200
sample_000460,35.0,parcel_003673,2016-02-19 12:25:43,"2040 Monteith St, Flint, MI 48504, USA",43.015579,-83.7181559,Private,9670,0,77533,TWO STORY,0.0,0,0.107,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,39,001600,3,11,0,0,Yes,100.0,13200
sample_008459,4.0,parcel_004658,2016-01-21 16:21:42,"1009 Woodlawn Park Dr, Flint, MI 48503, USA",43.016654,-83.6718829,Private,54832,0,289022,ESTATE HOME,0.0,0,0.336,No,Residential,RI,1929,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,7,43,003000,3,11,0,0,Yes,100.0,71500
sample_001521,3.0,parcel_000702,2016-02-04 13:13:10,"719 Vermilya Ave, Flint, MI 48507, USA",42.99142,-83.686738,Private,2250,0,67798,ONE STORY,0.0,0,0.103,No,Residential,RI,1924,N,B,Traditional Neighborhood,TN-2,Poor,Poor, ,Mueller,9,59,004000,2,0,0,0,Yes,100.0,0
sample_008227,8.0,parcel_008816,2016-02-02 13:22:29,"1706 Levern St, Flint, MI 48506, USA",43.03204,-83.658317,Private,865,0,45883,ONE STORY,0.0,0,0.107,No,Residential,RI,1947,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,24,002600,5,1,0,0,Yes,100.0,7000
sample_009483,6.0,parcel_007413,2015-10-08 16:01:04,"1820 Delaware Ave, Flint, MI 48506, USA",43.039561,-83.665884,Private,420,0,13357,ONE STORY,0.0,0,0.101,No,Residential,RI,1917,N,B,Green Neighborhood,GN-1,Good,Fair, ,T.C.,4,21,002200,3,11,0,0,Yes,100.0,7700
sample_007626,4.0,parcel_007511,2016-01-19 16:25:18,"2201 Pierce St, Flint, MI 48503, USA",43.017837,-83.660812,Private,21453,0,88215,ONE STORY,0.0,0,0.138,No,Residential,RI,1938,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,45,003000,3,1,0,0,Yes,100.0,13300
sample_012550,2045.0,parcel_003846,2016-02-16 15:30:09,"2121 Howard Ave, Flint, MI 48503, USA",43.002435,-83.6686,Private,1409,0,36705,TWO STORY,0.0,0,0.133,No,Residential,RI,1918,N,B,Green Neighborhood,GN-2, ,Good, ,Dar,7,56,003200,4,11,0,0,Yes,100.0,7400
sample_002659,172.0,parcel_007997,2016-02-25 11:05:50,"2402 Alexander St, Flint, MI 48505, USA",43.038098,-83.701453,Private,420,0,29195,TWO UNIT,0.0,0,0.101,No,Residential,RI,1927,N,B,Green Neighborhood,GN-1,Good,Good, ,Other,5,27,001100,3,0,0,0,Yes,100.0,8000
sample_004492,25.0,parcel_006257,2016-02-05 13:33:11,"2508 Altoona St, Flint, MI 48504, USA",43.01883,-83.72556,Private,10660,0,102854,TWO STORY,0.0,0,0.122,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,37,001600,1,5,0,1,Yes,100.0,14800
sample_012901,25.0,parcel_006785,2016-02-24 08:00:32,"3513 Clairmont St, Flint, MI 48503, USA",42.9973079,-83.7326196,Private,5039,0,66006,ONE STORY,0.0,0,0.11,Yes,Residential,RI,1946,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,8,50,003600,4,4,0,1,Yes,100.0,10000
sample_013203,6.0,parcel_000418,2016-02-24 07:57:38,"2326 Copeman Blvd, Flint, MI 48504, USA",43.037053,-83.731455,Private,1500,0,71376,CAPECOD,0.0,0,0.115,Yes,Residential,RI,1944,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,12,001200,2,4,0,1,No,0.0,0
sample_002665,5.0,parcel_008701,2016-01-30 12:31:54,"616 Roome Ct, Flint, MI 48503, USA",43.020694,-83.662513,Private,37500,0,225789,TWO STORY,0.0,0,0.253,No,Residential,RI,1966,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,45,003000,1,1,0,0,Yes,100.0,27400
sample_004746,4.0,parcel_004643,2016-02-02 13:22:37,"2538 Orchard Ln, Flint, MI 48504, USA",43.022796,-83.726956,Private,6068,819,23654,TWO STORY,0.0,0,0.071,No,Residential,RI,1978,N,C1,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,37,001600,1,0,0,0,Yes,100.0,15300
sample_001772,3.0,parcel_008598,2016-01-30 12:28:35,"2832 Mallery St, Flint, MI 48504, USA",43.032086,-83.725836,Private,778,0,64393,CAPECOD,0.0,0,0.124,No,Residential,RI,1945,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,35,001200,3,0,0,0,Yes,100.0,11900
sample_001678,5.0,parcel_008598,2016-02-25 11:05:31,"2832 Mallery St, Flint, MI 48504, USA",43.032086,-83.725836,Private,778,0,64393,CAPECOD,0.0,0,0.124,No,Residential,RI,1945,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,35,001200,3,0,0,0,Yes,100.0,11900
sample_006556,3.0,parcel_007463,2016-01-21 15:31:00,"936 Bradley Ave, Flint, MI 48503, USA",43.005757,-83.724749,Private,5290,0,126971,ONE STORY,0.0,0,0.265,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,8,48,003600,2,1,0,0,Yes,100.0,15300
sample_016321,3.0,parcel_006810,2016-01-29 12:42:20,"1901 Ramsay Blvd, Flint, MI 48503, USA",42.999251,-83.710742,Private,33971,0,63046,TWO STORY,0.0,0,0.272,No,Residential,RI,1927,N,A1,Traditional Neighborhood,TN-1,Good,Good, ,Other,8,50,003600,6,0,0,0,Yes,100.0,52300
sample_014672,45.0,parcel_005643,2016-02-20 12:21:29,"838 Lexington Ave, Flint, MI 48507, USA",42.998713,-83.68996,Private,500,0,39556,ONE STORY,0.0,0,0.077,Yes,Residential,RI,1913,N,E,Community Open Space,GN-1,Good,Good, ,Dar,9,55,004000,1,11,0,0,No,0.0,0
sample_001450,3.0,parcel_005462,2016-02-09 13:41:54,"2201 Flushing Rd, Flint, MI 48504, USA",43.020561,-83.719067,Private,3031,0,100403,TWO STORY,0.0,0,0.189,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Mueller,6,37,001600,2,0,0,0,Yes,100.0,11000
sample_007220,22.0,parcel_000032,2016-02-24 13:07:39,"510 Dell Ave, Flint, MI 48507, USA",42.984,-83.664463,Private,6692,0,67807,ONE STORY,0.0,0,0.119,Yes,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Mueller,9,61,003500,2,0,0,0,Yes,100.0,0
sample_010632,3.0,parcel_003339,2015-10-02 09:55:00,"3014 Begole St, Flint, MI 48504, USA",43.034241,-83.730217,Private,1975,585,100557,TWO STORY,0.0,0,0.153,No,Residential,RI,1953,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,2,12,001200,2,1,0,0,Yes,100.0,15300
sample_005296,3.0,parcel_005536,2015-10-06 12:07:59,"3802 Penbrook Ln, Flint, MI 48507, USA",42.987734,-83.7113209,Private,16957,0,20844,ONE STORY,0.0,0,0.238,No,Residential,RI,1957,N,C1,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,53,013500,5,1,0,0,Yes,100.0,21300
sample_006412,3.0,parcel_004588,2015-10-06 12:08:17,"918 W McClellan St, Flint, MI 48504, USA",43.044097,-83.717135,Private,3376,0,45402,TWO STORY,0.0,0,0.267,No,Residential,RI,1962,Y,A2,Green Neighborhood,GN-1, ,Good, ,T.C.,2,26,000900,3,1,0,0,Yes,100.0,24400
sample_009682,3.0,parcel_006230,2015-10-06 12:08:21,"1119 Mason St, Flint, MI 48503, USA",43.024612,-83.702906,Private,315,0,3339,TWO STORY,0.0,0,0.136,No,Residential,RI,1910,N,C1,University Avenue Core,UC,Good,Fair, ,Other,5,32,001400,3,11,0,0,Yes,100.0,0
sample_002390,3.0,parcel_004350,2015-10-13 14:30:30,"1106 Kensington Ave, Flint, MI 48503, USA",43.0158289,-83.666625,Private,24648,0,145776,TWO STORY,0.0,0,0.138,No,Residential,RI,1938,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,7,42,003000,3,1,0,0,Yes,100.0,35600
sample_004552,3.0,parcel_010591,2015-10-26 15:42:18,"620 E Taylor St, Flint, MI 48505, USA",43.0405926,-83.6950779,Private,850,0,30602,TWO STORY,0.0,0,0.218,No,Residential,RI,0,N,B,Mixed Residential,MR-1,Good,Good, ,T.C.,3,18,001100,1,11,0,0,Yes,100.0,6300
sample_008570,3.0,parcel_010716,2015-11-04 12:37:44,"1670 Dupont St, Flint, MI 48504, USA",43.031335,-83.712811,Private,18685,11103,0,,247955.3561,1,0.305,No,Commercial,CI,0,N,D-2,Neighborhood Center,NC, , ,Good,Other,5,28,001000,4,11,0,0,No,0.0,0
sample_012869,3.0,parcel_002723,2015-11-09 15:02:33,"218 W Stewart Ave, Flint, MI 48505, USA",43.054394,-83.706739,Private,1000,0,16678,CAPECOD,0.0,0,0.115,No,Residential,RI,1953,N,A2,Green Neighborhood,GN-1,Good,Good, ,A.D.,2,6,000600,2,1,0,0,Yes,100.0,8800
sample_007484,3.0,parcel_002418,2015-11-18 14:32:25,"325 Bede St, Flint, MI 48507, USA",42.982788,-83.670252,Private,6086,0,85475,ONE STORY,0.0,0,0.128,No,Residential,RI,1948,N,A2,Traditional Neighborhood,TN-2,Fair,Good, ,Mueller,9,60,003500,1,1,0,0,Yes,100.0,13100
sample_001774,3.0,parcel_010212,2015-11-18 14:32:51,"509 Weller St, Flint, MI 48504, USA",43.017733,-83.723838,Private,9948,0,104127,TWO STORY,0.0,0,0.107,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,37,001600,1,0,0,0,Yes,100.0,15600
sample_002469,3.0,parcel_010212,2016-02-02 13:30:41,"509 Weller St, Flint, MI 48504, USA",43.017733,-83.723838,Private,9948,0,104127,TWO STORY,0.0,0,0.107,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,37,001600,1,0,0,0,Yes,100.0,15600
sample_015065,3.0,parcel_001825,2015-11-24 15:03:53,"1807 Woodlin Dr, Flint, MI 48504, USA",43.073148,-83.725767,Private,2500,0,25025,ONE STORY,0.0,0,0.115,No,Residential,RI,1967,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,1,1,000100,1,1,0,0,Yes,100.0,13800
sample_016208,3.0,parcel_009039,2015-12-02 14:41:45,"322 Ferndale Pl, Flint, MI 48503, USA",43.013149,-83.728604,Private,24448,0,20091,CAPECOD,0.0,0,0.176,No,Residential,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,38,001600,4,1,0,0,Yes,100.0,23900
sample_007037,5.0,parcel_009039,2016-02-02 13:21:40,"322 Ferndale Pl, Flint, MI 48503, USA",43.013149,-83.728604,Private,24448,0,20091,CAPECOD,0.0,0,0.176,No,Residential,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,38,001600,4,1,0,0,Yes,100.0,23900
sample_010935,5.0,parcel_009039,2016-02-26 13:50:55,"322 Ferndale Pl, Flint, MI 48503, USA",43.013149,-83.728604,Private,24448,0,20091,CAPECOD,0.0,0,0.176,No,Residential,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,38,001600,4,1,0,0,Yes,100.0,23900
sample_015634,61.0,parcel_009039,2016-01-25 13:50:05,"322 Ferndale Pl, Flint, MI 48503, USA",43.013149,-83.728604,Private,24448,0,20091,CAPECOD,0.0,0,0.176,No,Residential,RI,1941,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,38,001600,4,1,0,0,Yes,100.0,23900
sample_009304,3.0,parcel_007856,2015-12-02 14:41:47,"1402 E Court St, Flint, MI 48503, USA",43.0179479,-83.670563,Private,37757,0,221000,TWO STORY,0.0,0,0.202,No,Residential,RI,1925,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,7,43,003000,3,11,0,0,Yes,100.0,36100
sample_013506,3.0,parcel_003612,2015-12-02 14:41:55,"1801 Seneca St, Flint, MI 48504, USA",43.033526,-83.7333139,Private,2535,0,209674,ONE STORY,0.0,0,0.194,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001200,2,1,0,0,Yes,100.0,22900
sample_007027,187.0,parcel_003612,2016-02-03 13:34:16,"1801 Seneca St, Flint, MI 48504, USA",43.033526,-83.7333139,Private,2535,0,209674,ONE STORY,0.0,0,0.194,No,Residential,RI,1955,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,34,001200,2,1,0,0,Yes,100.0,22900
sample_005621,3.0,parcel_008726,2015-12-02 14:42:14,"2721 Coventry Ct, Flint, MI 48503, USA",43.008497,-83.725029,Private,18866,0,11738,ONE STORY,0.0,0,0.141,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,5,5,0,1,Yes,100.0,16300
sample_009228,4.0,parcel_008726,2016-01-21 13:39:39,"2721 Coventry Ct, Flint, MI 48503, USA",43.008497,-83.725029,Private,18866,0,11738,ONE STORY,0.0,0,0.141,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,5,5,0,1,Yes,100.0,16300
sample_015341,4.0,parcel_008726,2016-02-16 08:28:56,"2721 Coventry Ct, Flint, MI 48503, USA",43.008497,-83.725029,Private,18866,0,11738,ONE STORY,0.0,0,0.141,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,5,5,0,1,Yes,100.0,16300
sample_013647,6.0,parcel_008726,2015-10-01 12:46:34,"2721 Coventry Ct, Flint, MI 48503, USA",43.008497,-83.725029,Private,18866,0,11738,ONE STORY,0.0,0,0.141,No,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,38,001600,5,5,0,1,Yes,100.0,16300
sample_011705,3.0,parcel_008534,2015-12-10 15:08:44,"2702 Mackin Rd, Flint, MI 48504, USA",43.028445,-83.724673,Private,758,0,41966,ONE STORY,0.0,0,0.117,Yes,Residential,RI,1928,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Dar,6,35,001200,3,1,0,0,Yes,100.0,0
sample_013166,3.0,parcel_007911,2015-12-18 15:07:38,"1521 Brookwood Ave, Flint, MI 48503, USA",43.012958,-83.668599,Private,30187,0,147038,TWO STORY,0.0,0,0.172,No,Residential,RI,1939,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,42,003000,3,5,0,1,Yes,100.0,37300
sample_008622,3.0,parcel_010594,2015-12-18 15:07:50,"1102 South Dr, Flint, MI 48503, USA",43.004846,-83.707828,Private,32410,0,73206,TWO STORY,0.0,0,0.378,No,Residential,RI,1926,N,A2,Traditional Neighborhood,TN-1,Good,Good, ,T.C.,8,51,003700,3,11,0,0,Yes,100.0,52800
sample_008111,3.0,parcel_009137,2016-01-07 15:17:11,"1514 Brookwood Ave, Flint, MI 48503, USA",43.012444,-83.668969,Private,50312,0,166245,TWO STORY,0.0,0,0.287,No,Residential,RI,1930,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,7,42,003000,3,11,0,0,Yes,100.0,43300
sample_015618,3.0,parcel_006056,2016-01-15 11:01:40,"1813 Carmanbrook Pkwy, Flint, MI 48507, USA",42.9901229,-83.7062289,Private,15308,5173,21392,ONE STORY,0.0,0,0.538,No,Residential,RI,1955,N,A2,Community Open Space,TN-2,Good,Good, ,T.C.,8,53,013500,2,0,0,0,Yes,100.0,23000
sample_003243,3.0,parcel_000360,2016-01-15 11:02:00,"2017 Goodrich Ave, Flint, MI 48503, USA",43.001624,-83.681709,Private,821,0,26369,ONE STORY,0.0,0,0.188,No,Residential,RI,1920,N,B,Green Neighborhood,GN-1,Good,Poor, ,Other,9,55,003800,2,1,0,0,Yes,100.0,2800
sample_007456,3.0,parcel_002788,2016-01-15 11:02:39,"3602 Sherry Dr, Flint, MI 48506, USA",43.047507,-83.638794,Private,6290,1332,18955,TRI-LEVEL,0.0,0,0.14,No,Residential,RI,1963,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,22,002400,3,1,0,0,Yes,100.0,14200
sample_002543,3.0,parcel_002788,2016-01-30 12:31:27,"3602 Sherry Dr, Flint, MI 48506, USA",43.047507,-83.638794,Private,6290,1332,18955,TRI-LEVEL,0.0,0,0.14,No,Residential,RI,1963,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,4,22,002400,3,1,0,0,Yes,100.0,14200
sample_014388,3.0,parcel_010130,2016-01-15 11:03:02,"2752 Sloan St, Flint, MI 48504, USA",43.024763,-83.728167,Private,1076,0,100145,CAPECOD,0.0,0,0.169,No,Residential,RI,1951,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,6,36,001300,2,1,0,0,Yes,100.0,13400
sample_005298,3.0,parcel_008728,2016-01-15 11:03:04,"622 E Ridgeway Ave, Flint, MI 48505, USA",43.0618067,-83.6954608,Private,1957,0,19443,ONE STORY,0.0,0,0.318,No,Residential,RI,1929,N,A2,Neighborhood Center,MR-1, ,Good, ,Other,1,5,000400,3,5,0,1,No,0.0,0
sample_014904,4.0,parcel_008728,2016-02-10 14:13:05,"622 E Ridgeway Ave, Flint, MI 48505, USA",43.0618067,-83.6954608,Private,1957,0,19443,ONE STORY,0.0,0,0.318,No,Residential,RI,1929,N,A2,Neighborhood Center,MR-1, ,Good, ,Other,1,5,000400,3,5,0,1,No,0.0,0
sample_014252,3.0,parcel_001409,2016-01-19 16:25:36,"1414 Bradley Ave, Flint, MI 48503, USA",43.000057,-83.722184,Private,18000,0,17043,ONE STORY,0.0,0,0.144,No,Residential,RI,1950,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,8,49,003600,4,1,0,0,Yes,100.0,0
sample_017589,3.0,parcel_006971,2016-01-19 16:25:44,"2316 Woodrow Ave, Flint, MI 48506, USA",43.037237,-83.660434,Private,845,0,37548,ONE STORY,0.0,0,0.104,No,Residential,RI,1926,N,B,Green Neighborhood,GN-1,Fair,Fair, ,A.D.,4,23,002300,3,5,0,1,Yes,100.0,5400
sample_005457,3.0,parcel_010684,2016-01-19 16:25:57,"910 Frank St, Flint, MI 48504, USA",43.015196,-83.721107,Private,13307,0,101244,TWO STORY,0.0,0,0.177,No,Residential,RI,1927,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,37,001600,3,0,0,0,Yes,100.0,13900
sample_009207,3.0,parcel_005532,2016-01-19 16:27:18,"3213 Mason St, Flint, MI 48505, USA",43.045209,-83.708315,Private,1569,0,25236,TWO STORY,0.0,0,0.138,Yes,Residential,RI,1928,N,A2,Green Neighborhood,GN-1,Fair,Good, ,Other,2,26,001000,1,0,0,0,Yes,100.0,0
sample_003939,3.0,parcel_000558,2016-01-19 16:27:22,"1642 Delaware Ave, Flint, MI 48506, USA",43.0395139,-83.668851,Private,420,0,9486,TWO STORY,0.0,0,0.101,No,Residential,RI,1920,N,B,Green Innovation,GI-1,Good,Poor, ,T.C.,3,19,002200,3,11,0,0,Yes,100.0,5500
sample_001757,3.0,parcel_001016,2016-01-19 16:27:27,"2116 Cartier St, Flint, MI 48504, USA",43.015614,-83.7199909,Private,10818,0,67602,ONE STORY,0.0,0,0.122,No,Residential,RI,1927,Y,A2,Traditional Neighborhood,TN-2,Good,Good, ,A.D.,6,37,001600,3,5,0,1,Yes,100.0,9700
sample_003316,3.0,parcel_001070,2016-01-19 16:30:32,"6107 Sally Ct, Flint, MI 48505, USA",43.068277,-83.719699,Private,2122,0,25306,ONE STORY,0.0,0,0.165,No,Residential,RI,1960,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,T.C.,1,1,000100,2,1,0,0,Yes,100.0,13700
sample_016747,3.0,parcel_009666,2016-01-19 16:30:40,"1702 Flushing Rd, Flint, MI 48504, USA",43.0197434,-83.7121035,Private,34602,15068,0,,645042.8544,2,1.777,No,Commercial,CI,0,N,C-1,University Avenue Core,UC, , ,Good,T.C.,5,32,001500,1,11,0,0,No,0.0,0
sample_013125,3.0,parcel_002550,2016-01-20 12:58:01,"653 E Philadelphia Blvd, Flint, MI 48505, USA",43.058947,-83.695151,Private,680,0,27749,TWO STORY,0.0,0,0.092,No,Residential,RI,1929,N,A2,Green Neighborhood,GN-1,Good,Good, ,A.D.,1,5,000600,4,0,0,0,Yes,100.0,5200
sample_005835,4.0,parcel_002550,2016-01-20 12:59:04,"653 E Philadelphia Blvd, Flint, MI 48505, USA",43.058947,-83.695151,Private,680,0,27749,TWO STORY,0.0,0,0.092,No,Residential,RI,1929,N,A2,Green Neighborhood,GN-1,Good,Good, ,A.D.,1,5,000600,4,0,0,0,Yes,100.0,5200
sample_005224,3.0,parcel_007247,2016-01-20 12:58:25,"1030 Stevenson St, Flint, MI 48504, USA",43.020772,-83.709233,Private,755,0,8989,ONE STORY,0.0,0,0.082,No,Residential,RI,1920,N,B,University Avenue Core,UC,Fair,Fair, ,T.C.,5,32,001500,2,11,0,0,Yes,100.0,5300
sample_010294,3.0,parcel_001788,2016-01-20 12:58:27,"1537 Leith St, Flint, MI 48506, USA",43.043251,-83.671468,Private,420,0,7838,ONE STORY,0.0,0,0.101,No,Residential,RI,1919,N,B,Green Neighborhood,GN-1,Good,Good, ,T.C.,3,19,002200,1,11,0,0,Yes,100.0,4600
sample_015928,3.0,parcel_007619,2016-01-20 12:58:51,"936 S Grand Traverse St, Flint, MI 48502, USA",43.009729,-83.691279,Private,758,0,20911,TWO UNIT,0.0,0,0.2,No,Residential,RI,2,N,D1,Neighborhood Center,NC,Good,Good, ,T.C.,5,33,002800,3,11,0,0,Yes,100.0,12100
sample_008512,3.0,parcel_001012,2016-01-20 12:59:03,"1115 Milbourne Ave, Flint, MI 48504, USA",43.0229036,-83.7238006,Private,1398,561,83979,CAPECOD,0.0,0,0.165,No,Residential,RI,1946,N,A2,Traditional Neighborhood,TN-2,Good,Good, ,Other,6,36,001300,3,0,0,0,Yes,100.0,12800
